52d0d92ad384a972e30858d3,2014-01-11T05:38:20.609000+00:00,47.192,7.15,1.3,MLv,0,None,EOST,manual,8,13,159.96,manual,Biel,10
52d0397ed384a972e30858d0,2014-01-10T18:16:45.726000+00:00,45.625,7.895,2.1,MLv,1,None,EOST,manual,10,15,215.2,manual,Biella,14
52cfbe83d384a972e30858ab,2014-01-10T09:32:23.099000+00:00,47.172,7.165,1.9,MLv,6,from location,EOST,manual,12,20,161.68,manual,Biel,7
52cfbcd4d384a972e30858a9,2014-01-10T09:25:07.863000+00:00,47.506,6.588,1.8,MLv,23,from location,EOST,manual,6,11,205.65,manual,Montbéliard,16
52cfd6a4d384a972e30858c1,2014-01-10T08:01:54.620000+00:00,45.892,7.002,1.2,MLv,4,None,EOST,manual,4,8,300.49,manual,Sallanches,29
52cf7ba1d384a972e30858a4,2014-01-10T04:46:47.998000+00:00,46.247,7.376,1.5,MLv,0,None,EOST,manual,5,11,211.7,manual,Sion,2
52cf638dd384a972e30858a3,2014-01-10T03:04:15.811000+00:00,47.155,7.174,1.1,MLv,0,from location,EOST,manual,7,14,181.76,manual,Biel,6
52cfd5f5d384a972e30858c0,2014-01-10T01:20:38.586000+00:00,45.329,7.257,1.3,MLv,0,None,EOST,manual,4,7,307.1,manual,Bussoleno,23
52cfe949d384a972e30858cb,2014-01-09T18:24:15.709000+00:00,47.175,7.153,1.0,MLv,12,None,EOST,manual,4,8,249.02,manual,Biel,8
52ce977ed384a972e3085899,2014-01-09T12:33:36.031000+00:00,47.168,7.164,1.5,MLv,15,from location,EOST,manual,14,38,89.1,manual,Biel,7
52ce6d22d384a972e3085893,2014-01-09T08:28:33.736000+00:00,47.163,7.143,1.0,MLv,7,None,EOST,manual,6,11,132.88,manual,Biel,8
52ce5de7d384a972e3085890,2014-01-09T08:27:36.907000+00:00,47.183,7.132,1.1,MLv,16,None,EOST,manual,6,12,173.62,manual,Biel,10
52ce5aa3d384a972e308588f,2014-01-09T08:13:57.082000+00:00,47.167,7.153,1.8,MLv,14,None,EOST,manual,14,30,88.37,manual,Biel,8
52ce1750d384a972e308588b,2014-01-09T03:26:45.431000+00:00,47.172,7.159,2.0,MLv,12,from location,EOST,manual,9,16,161.39,manual,Biel,8
52ce1504d384a972e308588a,2014-01-09T03:16:53.684000+00:00,47.184,7.126,1.4,MLv,19,from location,EOST,manual,7,14,177.06,manual,Biel,11
52cfd464d384a972e30858bd,2014-01-09T01:31:40.598000+00:00,45.374,6.526,1.1,MLv,10,None,EOST,manual,8,15,134.47,manual,Saint-Jean-de-Maurienne,17
