5257af1db6b71c10385fe966	2013-07-31T05:40:35.731000+00:00	48.267	7.731	0.2	MLv	0	None	EOST	manual	4	8	112.44	manual	Ettenheim	6
5257b101b6b71c10385fe968	2013-07-29T11:11:15.804000+00:00	47.688	7.642	0.9	MLv	0	None	EOST	manual	6	12	202.59	manual	Lörrach	8
5257b37cb6b71c10385fe969	2013-07-29T10:57:08.339000+00:00	48.233	7.724	0.3	MLv	0	None	EOST	manual	4	8	112.84	manual	Ettenheim	7
51f5be31b6b71c53d076103f	2013-07-29T00:56:41.411000+00:00	48.061	6.993	1.3	MLv	6	None	EOST	manual	12	24	108.68	manual	Gérardmer	9
5257b495b6b71c10385fe96a	2013-07-23T22:16:39.076000+00:00	48.28	7.752	0.1	MLv	10	None	EOST	manual	4	8	116.37	manual	Lahr	11
51eed8fbb6b71c53d076100f	2013-07-23T19:25:07.874000+00:00	48.05	7.39	1.3	MLv	0	None	EOST	manual	8	15	107.59	manual	Colmar	4
51e374c4b6b71c53d0760f99	2013-07-15T04:02:48.878000+00:00	48.043	7.35	1.6	MLv	1	from location	EOST	manual	9	18	108.31	manual	Colmar	5
51e0c614b6b71c53d0760f8a	2013-07-13T03:12:26.078000+00:00	47.887	7.779	0.9	MLv	22	None	EOST	manual	6	9	152.52	manual	Freiburg	13
51e06065b6b71c53d0760f87	2013-07-12T19:58:16.050000+00:00	48.132	7.655	0.7	MLv	8	None	EOST	manual	6	11	128.54	manual	Teningen	12
5257b8e1b6b71c10385fe96d	2013-07-11T23:04:05.993000+00:00	47.988	7.848	0.7	MLv	10	None	EOST	manual	4	7	172.94	manual	Freiburg	1
5257ba09b6b71c10385fe96e	2013-07-11T11:25:50.371000+00:00	47.989	7.863	0.8	MLv	13	None	EOST	manual	4	7	123.13	manual	Freiburg	1
51d7ac64b6b71c53d0756632	2013-07-06T05:32:32.908000+00:00	48.486	7.814	1.0	MLv	0	None	EOST	manual	7	13	96.32	manual	Strasbourg	12
51d4dc5eb6b71c53d0756612	2013-07-04T02:20:46.589000+00:00	47.542	7.637	1.4	MLv	24	from location	EOST	manual	9	18	185.24	manual	Basel	5
51d07daeb6b71c09a2a2631d	2013-06-30T18:47:40.767000+00:00	47.986	7.548	1.2	MLv	10	operator assigned	EOST	manual	8	15	147.74	manual	Unterkrozingen	13
5257bb6cb6b71c10385fe96f	2013-06-30T11:18:43.487000+00:00	47.917	7.497	0.6	MLv	10	None	EOST	manual	5	10	138.88	manual	Unterkrozingen	14
51cea527b6b71c09a2a2630b	2013-06-29T09:11:35.663000+00:00	47.596	7.602	1.9	MLv	20	None	EOST	manual	8	15	177.6	manual	Basel	5
5257bee2b6b71c10385fe970	2013-06-28T10:29:41.101000+00:00	48.002	8.156	0.8	MLv	15	None	EOST	manual	5	11	170.61	manual	Titisee-Neustadt	9
5257c084b6b71c10385fe971	2013-06-27T19:23:37.283000+00:00	48.096	7.749	0.7	MLv	4	None	EOST	manual	4	9	163.92	manual	Emmendingen	8
51c45565b6b71c4434785e16	2013-06-21T13:28:36.954000+00:00	47.626	8.052	1.4	MLv	1	None	EOST	manual	6	11	191.07	manual	Waldshut-Tiengen	12
5257ca26b6b71c10385fe975	2013-06-20T04:11:11.175000+00:00	47.795	7.621	0.9	MLv	6	None	EOST	manual	6	12	211.22	manual	Müllheim	2
